city,zone,latitude,longitude,year,week,month,temperature,humidity,rainfall,sanitation_score,population_density,dengue_cases,risk_score
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2021,40,10,27.6,72.7,38.5,80.7,4366,26,74.9
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2021,41,10,24.1,71.4,12.7,62.2,9482,19,64.4
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2021,42,10,27.7,68.9,18.1,95.5,10943,31,66.5
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2021,43,10,27.3,71.9,84.7,78.4,9348,23,81.6
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2021,44,11,26.6,62.1,13.2,80.9,4090,29,65.0
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2021,45,11,29.5,58.7,0.3,66.3,13252,20,49.7
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2021,46,11,31.0,66.0,10.4,86.2,7418,34,71.7
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2021,47,11,34.5,62.6,1.0,83.4,5842,31,62.2
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2021,48,12,26.9,57.5,2.0,76.2,11586,24,53.7
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2021,49,12,35.7,55.6,17.1,61.9,1894,22,79.4
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2021,50,12,31.1,50.0,4.8,71.5,13841,23,61.2
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2021,51,12,35.3,53.1,1.8,74.2,14005,24,60.6
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2021,52,12,37.6,47.2,11.6,76.2,4921,26,71.7
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,1,1,32.5,49.5,3.5,83.7,9108,27,57.3
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,2,1,34.1,40.0,9.8,70.8,7322,14,61.8
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,3,1,37.6,40.0,2.4,80.6,2847,17,55.1
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,4,1,33.7,43.1,1.6,82.7,4949,20,48.8
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,5,2,30.5,45.4,2.7,64.4,9185,10,47.8
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,6,2,34.0,40.0,2.4,60.1,11454,3,45.9
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,7,2,32.5,43.8,7.3,70.9,10730,7,49.4
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,8,2,37.1,40.0,0.4,75.6,2163,9,38.8
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,9,3,28.3,40.0,2.5,61.4,9655,0,32.6
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,10,3,30.8,40.3,2.0,73.9,1197,2,31.4
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,11,3,29.8,40.0,0.7,64.7,6916,0,26.8
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,12,3,28.2,43.7,1.5,74.0,6185,0,26.0
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,13,3,27.3,44.2,5.0,64.3,3162,0,32.4
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,14,4,27.5,50.1,2.2,82.0,7337,0,26.6
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,15,4,25.1,55.8,2.1,73.8,14745,0,26.9
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,16,4,26.8,58.1,0.5,73.2,10312,0,24.8
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,17,4,25.4,56.4,11.6,59.4,7895,0,40.8
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,18,5,24.6,51.6,8.8,83.4,6986,0,31.1
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,19,5,20.8,51.3,1.3,67.6,9951,0,18.4
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,20,5,19.2,64.3,5.2,93.0,12189,4,25.0
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,21,5,17.9,63.4,1.6,64.6,3830,0,21.5
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,22,6,19.0,66.1,48.1,69.5,13496,0,45.0
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,23,6,17.3,71.1,37.1,81.0,8717,0,40.5
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,24,6,17.9,67.3,13.2,86.4,13621,0,31.4
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,25,6,15.0,71.2,15.0,61.5,2195,0,34.3
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,26,6,17.9,76.1,13.0,94.8,1273,8,34.9
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,27,7,15.1,74.2,30.7,60.9,10623,0,42.1
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,28,7,15.0,78.3,21.6,62.3,2106,0,40.8
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,29,7,17.1,76.1,23.2,79.8,1225,0,39.7
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,30,7,15.5,70.3,34.4,69.4,5295,0,40.2
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,31,8,15.0,76.4,39.9,72.3,4534,0,41.3
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,32,8,19.9,88.2,70.0,91.7,1652,12,56.3
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,33,8,15.0,71.1,20.3,89.3,1990,4,33.8
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,34,8,18.7,79.4,64.3,86.1,13931,15,54.9
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,35,8,15.0,78.8,22.6,85.9,7520,10,43.0
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,36,9,18.8,79.1,51.3,76.2,9300,12,58.4
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,37,9,19.2,75.2,42.5,66.5,5693,12,57.9
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,38,9,17.5,78.9,24.9,72.7,11298,15,54.0
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,39,9,21.5,76.5,73.6,80.8,12675,23,67.1
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,40,10,23.3,69.7,44.9,83.2,9209,17,62.7
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,41,10,23.1,66.5,37.9,87.5,13568,18,60.0
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,42,10,25.8,60.9,17.2,75.8,7806,19,59.5
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,43,10,26.6,52.6,54.4,69.5,7939,18,67.0
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,44,11,29.6,69.1,12.9,62.9,12498,20,68.4
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,45,11,29.4,55.9,1.0,85.8,7590,22,45.0
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,46,11,31.2,59.7,3.3,71.8,2350,24,58.3
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,47,11,28.7,58.1,0.8,66.8,11494,17,47.7
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,48,11,29.1,48.6,6.9,63.2,9791,17,55.9
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,49,12,33.8,57.5,1.0,69.5,9808,21,55.2
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,50,12,34.0,49.6,11.9,78.9,11093,27,65.8
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,51,12,33.8,48.0,2.7,78.4,3501,19,53.9
Chennai,Sholinganallur,12.894777917601955,80.21878910415437,2022,52,12,36.5,46.0,3.7,75.9,5546,21,59.6
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,1,1,36.0,48.0,9.5,81.1,13658,36,56.7
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,2,1,32.3,48.3,21.8,76.0,13712,45,83.3
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,3,1,34.0,45.8,2.7,75.9,4201,40,71.9
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,4,1,31.9,41.2,5.6,61.3,13000,29,71.3
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,5,1,32.4,40.0,2.1,71.7,9954,33,63.1
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,6,2,34.0,41.3,5.8,71.2,13459,34,71.5
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,7,2,34.7,40.0,2.8,83.7,14041,44,66.6
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,8,2,32.5,40.0,1.8,68.3,5016,30,60.8
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,9,2,29.4,46.6,5.0,79.9,3466,32,63.4
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,10,3,30.0,44.0,0.6,70.4,1104,28,53.6
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,11,3,31.7,40.0,2.7,68.8,7718,27,59.9
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,12,3,29.2,44.6,2.2,87.5,1391,35,53.7
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,13,3,29.7,54.6,15.2,45.1,4817,19,74.7
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,14,4,26.6,45.5,4.0,77.6,9872,19,49.5
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,15,4,27.2,46.5,40.5,84.0,6675,25,65.9
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,16,4,27.4,47.0,1.3,89.6,11419,30,44.7
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,17,4,22.2,56.2,9.4,61.0,14755,14,53.0
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,18,4,24.8,55.9,17.1,72.6,12361,18,58.5
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,19,5,19.9,56.0,10.7,87.5,1157,25,47.6
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,20,5,17.9,51.2,1.9,95.5,6488,20,29.6
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,21,5,21.8,62.3,11.5,59.0,1023,13,53.9
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,22,5,21.0,68.5,0.4,72.5,13434,16,37.0
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,23,6,17.9,66.3,5.8,86.1,11769,20,41.9
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,24,6,17.2,73.2,65.5,79.0,7164,21,61.8
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,25,6,15.0,67.8,73.8,74.4,14910,19,58.1
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,26,6,15.0,70.3,17.2,62.8,13092,12,49.7
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,27,7,17.1,80.2,87.8,85.9,12914,26,67.1
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,28,7,15.0,72.2,71.0,56.3,6038,16,63.4
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,29,7,15.0,83.0,21.6,78.3,2703,30,58.3
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,30,7,15.2,78.8,20.8,84.1,4361,31,57.4
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,31,7,16.4,82.5,33.4,65.1,9680,27,69.2
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,32,8,15.8,80.5,43.6,79.0,4902,30,67.8
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,33,8,15.5,86.6,41.5,78.8,7878,36,73.5
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,34,8,18.0,80.7,95.3,69.4,9061,30,81.5
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,35,8,19.1,78.1,50.4,77.7,1981,44,79.6
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,36,9,18.4,84.0,66.2,69.1,3332,38,85.6
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,37,9,16.8,70.2,41.0,72.9,12659,31,72.7
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,38,9,18.3,75.0,122.3,81.3,5584,40,85.1
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,39,9,20.9,79.9,41.6,63.7,2524,37,86.7
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,40,9,26.2,74.7,28.2,73.9,1719,46,88.5
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,41,10,25.7,72.5,100.1,74.6,4792,50,98.3
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,42,10,26.8,61.1,41.0,95.5,14852,53,88.4
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,43,10,24.2,61.6,73.5,76.0,9515,49,93.9
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,44,10,28.7,72.7,43.8,63.5,7767,52,100.0
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,45,11,25.9,60.3,0.7,75.1,12482,49,70.4
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,46,11,32.4,59.4,1.5,63.4,7102,47,82.9
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,47,11,30.4,54.8,9.9,59.9,8511,47,89.5
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,48,11,27.7,43.4,5.1,83.3,13253,48,72.2
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,49,12,32.4,52.5,3.1,75.7,2391,56,82.4
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,50,12,34.5,58.4,0.7,69.1,10515,54,82.8
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,51,12,34.8,49.6,1.9,84.4,2565,53,81.4
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,52,12,32.4,40.0,15.2,76.8,9280,52,89.3
Chennai,Ambattur,13.118490265427598,80.1567603795202,2020,53,12,35.3,45.8,2.6,58.7,3187,45,86.2
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,1,1,32.2,40.0,10.5,80.9,11440,48,83.3
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,2,1,35.4,44.9,2.4,67.9,14434,51,83.2
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,3,1,35.9,41.8,3.1,72.8,7461,47,81.4
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,4,1,32.4,41.0,9.7,76.5,2226,45,81.6
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,5,2,34.7,43.6,3.1,74.2,10697,47,79.6
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,6,2,34.6,44.1,2.7,89.6,10303,48,76.0
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,7,2,33.6,41.9,8.1,83.9,2020,44,80.0
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,8,2,34.1,41.4,0.5,77.9,8126,40,66.3
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,9,3,29.4,40.0,0.5,85.8,11853,41,57.6
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,10,3,30.2,40.0,2.6,60.9,3141,32,66.4
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,11,3,28.4,40.0,0.1,71.7,4879,24,48.6
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,12,3,29.4,40.0,4.6,71.3,5778,26,59.5
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,13,3,29.0,48.3,2.3,77.3,5276,27,55.4
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,14,4,25.8,55.3,0.0,63.6,14941,22,44.4
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,15,4,24.7,49.4,1.9,73.9,6161,23,45.0
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,16,4,24.5,59.3,5.2,68.3,14120,24,55.6
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,17,4,24.5,53.2,6.5,64.5,7438,15,52.3
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,18,5,26.8,53.5,0.6,66.9,12480,14,41.4
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,19,5,20.9,59.8,2.5,78.3,14629,22,40.7
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,20,5,20.4,60.9,0.8,75.1,13048,18,34.8
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,21,5,21.6,61.9,15.4,79.0,6345,22,52.9
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,22,6,16.7,61.8,22.2,60.7,6211,10,50.1
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,23,6,15.5,70.1,27.8,82.2,8417,24,53.0
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,24,6,15.0,69.0,18.0,71.4,5455,18,49.2
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,25,6,16.2,66.6,3.0,67.3,4827,17,38.9
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,26,6,15.0,69.9,10.8,69.2,2223,16,45.1
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,27,7,15.0,71.7,34.3,77.2,4321,24,55.6
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,28,7,15.0,70.3,33.6,77.6,3230,18,53.3
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,29,7,15.0,83.0,18.6,74.0,13778,22,55.8
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,30,7,15.0,82.7,40.7,72.4,13618,29,64.7
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,31,8,15.0,71.6,70.0,65.2,10579,24,66.2
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,32,8,15.0,82.0,34.5,78.4,2785,28,63.6
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,33,8,17.8,83.4,57.2,64.0,3546,30,76.6
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,34,8,17.5,78.4,151.6,84.2,2731,34,79.8
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,35,9,17.9,72.9,45.7,79.3,3693,37,71.7
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,36,9,21.9,74.3,26.2,65.5,8365,34,77.7
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,37,9,19.3,82.8,4.4,61.5,8635,43,69.5
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,38,9,21.5,81.2,39.1,57.9,6145,39,88.7
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,39,9,20.6,76.3,61.1,69.6,7660,43,88.2
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,40,10,22.8,66.4,45.0,70.1,2978,45,86.2
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,41,10,25.6,75.0,111.7,75.1,9780,55,100.0
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,42,10,25.3,66.7,21.4,74.1,6870,54,89.9
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,43,10,26.0,74.3,53.9,80.6,13621,60,100.0
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,44,11,25.4,59.6,1.6,75.4,4401,48,73.7
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,45,11,29.0,65.9,17.4,77.9,8404,57,98.4
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,46,11,28.1,63.9,1.1,73.4,6051,53,79.9
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,47,11,32.2,57.0,2.0,65.8,8591,51,86.0
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,48,12,28.1,42.4,0.5,51.6,5341,37,66.6
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,49,12,35.3,55.1,1.9,79.2,14967,53,84.3
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,50,12,33.8,50.8,0.5,70.3,2964,47,74.8
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,51,12,34.2,43.2,3.3,60.3,2481,42,80.1
Chennai,Ambattur,13.118490265427598,80.1567603795202,2021,52,12,31.9,49.9,13.8,74.1,3582,53,88.0
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,1,1,36.5,43.2,11.5,70.2,14231,44,90.5
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,2,1,36.1,47.1,2.1,76.1,12240,41,77.8
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,3,1,32.8,44.9,9.3,71.9,5984,42,81.7
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,4,1,34.8,40.0,0.8,72.8,14539,39,68.1
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,5,2,34.3,40.0,5.8,71.7,12545,39,75.8
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,6,2,32.7,40.0,0.5,78.0,12417,36,59.3
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,7,2,35.3,42.0,8.6,74.6,10884,43,79.3
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,8,2,34.6,43.4,1.7,59.0,1660,31,69.3
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,9,3,30.6,45.7,4.1,56.9,4522,24,66.7
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,10,3,31.9,47.9,1.9,72.5,14695,31,61.9
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,11,3,24.8,44.2,0.5,83.9,6370,31,43.1
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,12,3,30.0,42.5,7.1,91.2,3430,39,60.9
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,13,3,28.2,50.7,0.5,73.6,2494,28,50.8
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,14,4,25.5,41.9,3.2,79.2,12651,26,50.1
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,15,4,24.6,50.8,2.4,81.6,5066,28,50.4
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,16,4,27.0,40.0,5.7,78.3,6828,28,54.5
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,17,4,26.3,48.6,4.1,56.2,7492,16,54.0
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,18,5,23.8,53.6,0.1,70.1,9412,22,38.7
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,19,5,17.4,58.2,12.2,75.6,1802,19,47.8
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,20,5,19.3,54.9,9.6,86.1,12094,23,45.4
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,21,5,18.3,61.9,17.5,80.7,5896,17,49.3
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,22,6,22.0,61.7,79.3,63.8,5262,20,69.8
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,23,6,18.8,72.4,77.6,73.0,14436,22,68.1
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,24,6,17.3,69.5,95.7,92.9,3848,25,63.6
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,25,6,15.3,63.3,85.2,77.5,1509,19,59.2
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,26,6,15.0,68.3,59.9,88.4,7625,26,58.4
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,27,7,15.1,73.5,19.9,78.7,8408,26,55.5
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,28,7,15.2,75.9,6.0,86.6,10108,29,48.4
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,29,7,15.0,68.8,91.2,58.5,13256,16,66.9
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,30,7,17.6,80.9,49.6,84.4,10013,37,71.4
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,31,8,15.0,80.1,40.4,64.4,5093,31,69.8
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,32,8,17.6,77.1,42.6,73.0,2551,30,71.4
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,33,8,19.0,86.3,24.7,81.9,8570,32,72.0
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,34,8,15.6,71.9,5.8,71.4,2669,32,56.1
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,35,8,18.0,75.3,10.5,71.3,14171,32,64.0
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,36,9,17.9,76.5,43.5,87.9,14005,39,73.3
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,37,9,18.1,82.0,68.2,80.2,3290,45,83.7
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,38,9,19.0,79.5,18.0,74.7,2989,44,77.0
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,39,9,21.3,77.0,44.1,59.9,1195,46,90.8
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,40,10,19.7,77.0,7.6,75.0,2010,49,76.3
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,41,10,22.7,70.5,29.2,77.5,14604,46,87.4
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,42,10,26.9,67.8,5.7,76.5,13795,54,83.1
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,43,10,27.2,61.9,57.9,67.2,4641,40,96.6
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,44,11,27.0,68.1,4.7,67.5,3141,47,82.6
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,45,11,33.0,57.1,2.6,86.8,4246,54,80.9
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,46,11,31.5,59.0,1.1,80.4,14495,52,77.4
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,47,11,30.3,58.8,0.3,72.7,7563,49,72.4
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,48,11,31.8,63.3,3.0,84.3,7098,58,86.4
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,49,12,33.0,50.1,13.1,80.3,12244,52,92.9
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,50,12,34.3,43.8,3.5,59.4,11326,44,84.9
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,51,12,31.5,53.0,2.5,89.6,11562,53,78.2
Chennai,Ambattur,13.118490265427598,80.1567603795202,2022,52,12,34.0,46.0,1.2,89.9,2376,57,77.0
Chennai,Anna Nagar,13.088520556973387,80.206771086125,2020,1,1,34.7,40.0,25.5,82.5,14212,27,55.7
Chennai,Anna Nagar,13.088520556973387,80.206771086125,2020,2,1,33.2,46.2,0.1,78.5,3137,31,50.8
